    0.615599686646251030E+03    0.859424651809607987E+01   -0.262932319372507006E+01    0.409141914011155336E+03    0.351529705158760628E-02   -0.510298652222800411E+04
    0.616877330647082658E+03    0.860206788716221737E+01   -0.256556223456653054E+01    0.401441952960061315E+03    0.422706924506561100E-02   -0.510296836777944281E+04
    0.615098750891081409E+03    0.859750074079353332E+01   -0.268538337203379074E+01    0.409823755940317881E+03    0.615090974012796302E-03   -0.510294497536288873E+04
    0.615742769263189530E+03    0.859907357821813889E+01   -0.260978694614973561E+01    0.405384657977704137E+03    0.175954315659371382E-02   -0.510292188826163419E+04
    0.617789173512222646E+03    0.860270740092192554E+01   -0.253344146866648146E+01    0.399316921461172228E+03    0.482993792194072891E-02   -0.510291864465064009E+04
    0.617187863150133239E+03    0.859671821705574324E+01   -0.257761822635227311E+01    0.405470835853922381E+03    0.346923602067803361E-02   -0.510290492000601989E+04
    0.617702748284969857E+03    0.860268974874685810E+01   -0.255790835880422351E+01    0.400267028295015962E+03    0.670700526617332756E-02   -0.510289567303804870E+04
    0.616241207134599335E+03    0.859572119760262510E+01   -0.262063527281324804E+01    0.408558111614760037E+03    0.572706980396642858E-03   -0.510288920418233010E+04
    0.616043115742652049E+03    0.859743749066476326E+01   -0.262120380979593826E+01    0.406370259839918901E+03    0.549873964690706339E-02   -0.510283410287452352E+04
    0.616233321107174675E+03    0.858947048798698631E+01   -0.258655957732853903E+01    0.411051216685555687E+03    0.545966296747479722E-03   -0.510270676613652722E+04
    0.616418463206515867E+03    0.859516902057958632E+01   -0.258746960284400007E+01    0.406534622985408816E+03    0.482325399536666713E-02   -0.510267242541252290E+04
    0.614851346376743209E+03    0.860001404439486805E+01   -0.268967433179745452E+01    0.407701415452646017E+03    0.571007244116946821E-02   -0.510266141715946924E+04
    0.618205038606951689E+03    0.859897761328219801E+01   -0.250163718358403298E+01    0.400340620774272566E+03    0.291001364055836582E-02   -0.510264980961667879E+04
    0.614652557735306914E+03    0.859884813472066156E+01   -0.270129643879860382E+01    0.408867457892315429E+03    0.469843608248702010E-02   -0.510264405034110041E+04
    0.617110868506490306E+03    0.859932105842789518E+01   -0.255381549915736050E+01    0.401919321477418691E+03    0.663857502017244343E-02   -0.510261920135283799E+04
    0.615279185331984195E+03    0.859981727989628020E+01   -0.264684291213430800E+01    0.406264476921102869E+03    0.331134039192767203E-02   -0.510260756870631030E+04
    0.618059489479969216E+03    0.860912685361726027E+01   -0.258629275547788717E+01    0.398495779506806855E+03    0.570698937232392775E-02   -0.510260611837014585E+04
    0.617883713820189541E+03    0.859074395575998828E+01   -0.250969221870814430E+01    0.406960245785671304E+03    0.238105791630048103E-02   -0.510256270629904157E+04
    0.617649901734740979E+03    0.859624828852944844E+01   -0.253001965302213261E+01    0.403395238778594035E+03    0.473609031095819245E-02   -0.510249568916387761E+04
    0.618096142356512587E+03    0.859214868204415438E+01   -0.250375555017043894E+01    0.405452045239783274E+03    0.349756289041263779E-02   -0.510249171471056252E+04
    0.616824771495788809E+03    0.859755232957408211E+01   -0.259411974504322451E+01    0.405856650184039665E+03    0.112429867797370206E-02   -0.510248863011644880E+04
    0.616735210276693692E+03    0.860028764086975528E+01   -0.260476066974755716E+01    0.404706823502656164E+03    0.210120344397996895E-02   -0.510248035415817321E+04
    0.617146405066332591E+03    0.860105629126732119E+01   -0.259014660311003286E+01    0.402549626832933029E+03    0.761295035615562089E-02   -0.510246969927285954E+04
    0.616867955119282669E+03    0.859637724570417205E+01   -0.254493211671912922E+01    0.404650359431281743E+03    0.799053021407401874E-03   -0.510240822743964327E+04
    0.617930725503395593E+03    0.860266706340482301E+01   -0.249968973835496211E+01    0.398491908820820470E+03    0.156167792806668473E-02   -0.510240647529680791E+04
    0.617350637928691981E+03    0.860520156700036765E+01   -0.256023048093654904E+01    0.399374116884303817E+03    0.453876375963557007E-02   -0.510235688986409059E+04
    0.617301731855419462E+03    0.860594734392719474E+01   -0.258117878519622090E+01    0.399505414271749316E+03    0.801006310715264916E-02   -0.510235635991758591E+04
    0.618278292318660874E+03    0.859222775653283044E+01   -0.250037044199582370E+01    0.405885052310571893E+03    0.230564475437124210E-03   -0.510235365939782423E+04
    0.617969100264971075E+03    0.859923565959807945E+01   -0.253776254960416914E+01    0.402254262451521697E+03    0.384015191746112235E-03   -0.510235253099873898E+04
    0.616027370035611284E+03    0.859739256229076432E+01   -0.258954652683145792E+01    0.405517177601339995E+03    0.193725320232979972E-02   -0.510229915670250557E+04
    0.617872663490003902E+03    0.860176770943637159E+01   -0.255954983515933954E+01    0.401220979862256172E+03    0.435526599236480544E-02   -0.510227678035582449E+04
    0.614944610435954246E+03    0.860039633742904464E+01   -0.268312094927251099E+01    0.407554404781378537E+03    0.280634152016654434E-02   -0.510226194219750141E+04
    0.617845184411212927E+03    0.860477904603899901E+01   -0.257662983364242848E+01    0.400404637019106417E+03    0.477977185687690660E-02   -0.510225181369661368E+04
    0.616497562585978812E+03    0.858992176130873375E+01   -0.256509518988116447E+01    0.409869435685909650E+03    0.109084559550032831E-02   -0.510222699721987010E+04
    0.619051245474764301E+03    0.860313125241525967E+01   -0.247801576499968945E+01    0.397643460552878594E+03    0.104817090201864298E-03   -0.510221240576661967E+04
    0.617689799016479924E+03    0.859846599960735780E+01   -0.252845290013556223E+01    0.401619937212656282E+03    0.552267630259543636E-02   -0.510220376857247811E+04
    0.615376459776740603E+03    0.859323207766637687E+01   -0.262276659652949107E+01    0.409657968246192752E+03    0.143444136633376481E-02   -0.510219173545328522E+04
    0.617517749447321080E+03    0.860815577402491172E+01   -0.262070373439830728E+01    0.400553150530408288E+03    0.680502027689688493E-02   -0.510218833817066570E+04
    0.616781384324124360E+03    0.859063006826045417E+01   -0.256315931470703928E+01    0.409411679965275823E+03    0.248179191642127308E-03   -0.510216071599537190E+04
    0.616257120050743310E+03    0.859199943340629169E+01   -0.259983230939248999E+01    0.409839352179287971E+03    0.847760392909068915E-03   -0.510216003491148967E+04
    0.617520710224914751E+03    0.861139406084885728E+01   -0.261458919864620487E+01    0.399187323993541099E+03    0.317553668983688560E-02   -0.510212363571999049E+04
    0.618615940612639065E+03    0.860706740390909353E+01   -0.252569393863266045E+01    0.397086160763490398E+03    0.369819888224512481E-02   -0.510208047378423180E+04
    0.618321684811288833E+03    0.860767969262914789E+01   -0.257342059717670857E+01    0.399091938215882976E+03    0.369652542815430930E-02   -0.510204893647797417E+04
    0.616708386125296215E+03    0.859903524057365765E+01   -0.260850599767260682E+01    0.404940507532537481E+03    0.557463851781700437E-02   -0.510204002667136865E+04
    0.616491524233339078E+03    0.860037899445536880E+01   -0.263485682471250637E+01    0.405289049094574978E+03    0.601872731969649646E-02   -0.510201670059474509E+04
    0.613895065839194785E+03    0.859443827333815769E+01   -0.271901095962545414E+01    0.412445495237531702E+03    0.144390093633533861E-02   -0.510201164960732149E+04
    0.614830707964923477E+03    0.859617590004291898E+01   -0.270878527140875347E+01    0.411403233719646607E+03    0.295373527619334107E-02   -0.510199851689430216E+04
    0.614516280467930756E+03    0.859547343814911713E+01   -0.268954804480546494E+01    0.410652584392292283E+03    0.314761428444493892E-02   -0.510199826657013273E+04
    0.619002604241179142E+03    0.860732565005468153E+01   -0.251736168643231117E+01    0.396392182679003440E+03    0.396990777571311002E-02   -0.510197054208008194E+04
    0.616350042568333151E+03    0.858981583704041540E+01   -0.256144960383636988E+01    0.409830339356025718E+03    0.727279240101704442E-04   -0.510196562690799510E+04
    0.616447802334860171E+03    0.859737921817293937E+01   -0.261546130920794795E+01    0.406488622389795125E+03    0.388599293125416407E-02   -0.510192617966178386E+04
    0.617253464967068112E+03    0.860699947573932533E+01   -0.256097250657764253E+01    0.399225240913721393E+03    0.130560237747825579E-02   -0.510188505481667744E+04
    0.616923832035176474E+03    0.859898230892581239E+01   -0.259984091001194040E+01    0.405137601723360604E+03    0.269515863351917073E-02   -0.510184194828779891E+04
    0.615137355750615598E+03    0.859886233881308648E+01   -0.268667003222985512E+01    0.408946086372333468E+03    0.145959425331636792E-02   -0.510178745188338144E+04
    0.617244410148632369E+03    0.859427601928601881E+01   -0.254426380883090930E+01    0.405759201884353956E+03    0.224575759641341879E-02   -0.510177689145914974E+04
    0.615907233750720479E+03    0.859860915483466393E+01   -0.261627388339431821E+01    0.406136896040953957E+03    0.181701344079727599E-02   -0.510176778602705872E+04
    0.614813846035984056E+03    0.859252289769481337E+01   -0.265208713561476017E+01    0.411369776684702288E+03    0.487439221461998364E-03   -0.510175268039997809E+04
    0.615578005243517168E+03    0.859666309926221395E+01   -0.267286503904343942E+01    0.409476114902535755E+03    0.377329497405622626E-02   -0.510174467992147947E+04
    0.616376428810944958E+03    0.859860132580461745E+01   -0.264080560626656347E+01    0.407225710100801052E+03    0.252420670724238507E-02   -0.510173545788012052E+04
    0.617496706591451698E+03    0.859752330670772835E+01   -0.254051159916565394E+01    0.403563489402752680E+03    0.180928181149331096E-02   -0.510172370498360942E+04
    0.615443179735358285E+03    0.859793364878001221E+01   -0.267883794366807049E+01    0.408762239317273384E+03    0.446717499327096285E-02   -0.510172350264004308E+04
    0.617331066755196503E+03    0.859912497640517692E+01   -0.252494313927689351E+01    0.401389873954578206E+03    0.210665965089225317E-02   -0.510168325441783691E+04
    0.616581685325326930E+03    0.859976072310309370E+01   -0.263617010056088308E+01    0.406135644835528126E+03    0.306612452468313411E-02   -0.510167942845665129E+04
    0.617254266856163781E+03    0.859584361033727440E+01   -0.256359803789112162E+01    0.405627220707986680E+03    0.156691265810641371E-02   -0.510167106735858488E+04
    0.618752071726766417E+03    0.860402371470873106E+01   -0.248761472567360231E+01    0.397183184189457847E+03    0.121859966186082624E-02   -0.510165368515048613E+04
    0.615764114054717538E+03    0.860212459825620179E+01   -0.266251987650292854E+01    0.406345062636723299E+03    0.791568561021391975E-03   -0.510164378524383937E+04
    0.617961494122234399E+03    0.859657587906745135E+01   -0.253168247106151689E+01    0.403704521573575960E+03    0.173702218659998737E-02   -0.510163764587614605E+04
    0.615124348621558624E+03    0.859264343308782230E+01   -0.267084793286139499E+01    0.412251080799559190E+03    0.844859213278019590E-03   -0.510162309875358278E+04
    0.616731887247890995E+03    0.859948361151075602E+01   -0.258497818894254472E+01    0.403473157735432949E+03    0.576723651364475370E-02   -0.510162116441643047E+04
    0.616145899488678651E+03    0.859763196656455619E+01   -0.265391329464245285E+01    0.408828335160475888E+03    0.199979720778332612E-03   -0.510160158409852102E+04
    0.616465324919636487E+03    0.860036225809234267E+01   -0.260606262641021402E+01    0.404847535328200877E+03    0.116008309422246762E-02   -0.510157593274314240E+04
    0.616891621402255623E+03    0.859511840470685584E+01   -0.254417967363612130E+01    0.405083562508711623E+03    0.262853467019949667E-02   -0.510156499893172622E+04
    0.617775902982969455E+03    0.860907094264104700E+01   -0.254020972875700402E+01    0.397217303612828346E+03    0.870784130814945996E-03   -0.510156362814603835E+04
    0.618686011448036993E+03    0.860889828337997010E+01   -0.253861389131449133E+01    0.396924081208808786E+03    0.118202007380544243E-02   -0.510155738530557301E+04
    0.616082463557122196E+03    0.860107298854179270E+01   -0.266720389049698259E+01    0.406472726502784383E+03    0.525028566991879008E-02   -0.510152194297659116E+04
    0.614563188534405072E+03    0.860015796859768678E+01   -0.271449672579919277E+01    0.409206083228431510E+03    0.159218732676561750E-02   -0.510151176890356055E+04
    0.617804486940488914E+03    0.859222388478783650E+01   -0.251801690042885529E+01    0.406535411729917485E+03    0.640017392782768978E-03   -0.510149402672720953E+04
    0.616278861519803968E+03    0.859980815099428852E+01   -0.260015734013657163E+01    0.403979537472863115E+03    0.474979100456225135E-02   -0.510148473379168263E+04
    0.617687040178470625E+03    0.859273274004335619E+01   -0.251411660945436211E+01    0.406063860773078375E+03    0.388877766007214077E-03   -0.510147964822047743E+04
    0.619202129741565045E+03    0.861057408971743676E+01   -0.251675809166122333E+01    0.394297669047559395E+03    0.546694640183665540E-02   -0.510143209875854063E+04
    0.617738667896785273E+03    0.860092767457544838E+01   -0.251856282172117973E+01    0.399658566096902803E+03    0.440152975432419897E-02   -0.510142699777828875E+04
    0.618230079641596603E+03    0.859315482333827418E+01   -0.250141660289405809E+01    0.405074234209988219E+03    0.320166522781415363E-03   -0.510141606840438089E+04
    0.614248168184576343E+03    0.859611062926772362E+01   -0.271244102295760214E+01    0.411152180019499895E+03    0.312156722447908506E-02   -0.510139517491320476E+04
    0.618325261222015001E+03    0.861090119381306174E+01   -0.259539451238150054E+01    0.398056278198238999E+03    0.586821056748711156E-02   -0.510137591422580044E+04
    0.617750646264627790E+03    0.859152803273522281E+01   -0.250019622757894222E+01    0.406023162097393993E+03    0.194552753061972010E-02   -0.510137449313545585E+04
    0.617537999537887003E+03    0.860378742351777603E+01   -0.257855536495284188E+01    0.400867274058022929E+03    0.590463119899908070E-02   -0.510137320459004331E+04
    0.617069221740421654E+03    0.860380983609580596E+01   -0.256340872000916686E+01    0.400749159690714919E+03    0.136826458813483934E-02   -0.510136735844992745E+04
    0.616283021578679381E+03    0.859670342801594245E+01   -0.263461395624647832E+01    0.408320988526043379E+03    0.864934653704719407E-03   -0.510134702784734782E+04
    0.617048900115569836E+03    0.860303895146335407E+01   -0.257522486522046856E+01    0.401426838277712591E+03    0.451338922028524971E-02   -0.510132915303436403E+04
    0.616789075234820643E+03    0.859473533926550814E+01   -0.257501485599452984E+01    0.407029667248419230E+03    0.596981370435868404E-03   -0.510131449473434077E+04
    0.618320150090430616E+03    0.860455860946176188E+01   -0.250691214179173194E+01    0.397913860940194297E+03    0.137908923742408214E-02   -0.510130035850435434E+04
    0.615671474476398089E+03    0.859416080094858614E+01   -0.265364890022599109E+01    0.410752667811880258E+03    0.630931186789379368E-03   -0.510128997978532516E+04
    0.616152649242566895E+03    0.860005297114340372E+01   -0.265940147366194246E+01    0.407076986349673405E+03    0.331061326309313973E-02   -0.510128832341886755E+04
    0.613814153472578028E+03    0.859433631010507249E+01   -0.271722019590021757E+01    0.412668904838298999E+03    0.205690372490686967E-03   -0.510127831673596120E+04
    0.616820418458291897E+03    0.860206633666161302E+01   -0.256124527287609061E+01    0.401605164805896607E+03    0.168652417829067845E-02   -0.510127256775021942E+04
    0.616891566425005408E+03    0.859487139854493698E+01   -0.258119247230378024E+01    0.407288809636026940E+03    0.102759056162448443E-02   -0.510125322867051455E+04
    0.618739263383412549E+03    0.861122828212252145E+01   -0.249953906086318689E+01    0.393402287896933103E+03    0.410920740485724856E-02   -0.510124764083484570E+04
    0.615866237197333248E+03    0.859813362792796099E+01   -0.265493209481336123E+01    0.407622061075207796E+03    0.484292786419731822E-02   -0.510121842805141750E+04
    0.615800099719432865E+03    0.859611493810560034E+01   -0.262133990490645008E+01    0.407579557182382928E+03    0.334548585770064232E-02   -0.510120636437370558E+04
    0.617223814973559797E+03    0.860273492488806291E+01   -0.258263554531801365E+01    0.401725799514841469E+03    0.574197399637064142E-02   -0.510119544946966562E+04
    0.617816320286329869E+03    0.859563882306829719E+01   -0.251270515125590244E+01    0.403620414723368640E+03    0.849295955550266211E-03   -0.510119332677592047E+04
    0.615435703060645437E+03    0.859548454666703599E+01   -0.264111372698567726E+01    0.408908141922614448E+03    0.274691108818840221E-02   -0.510118425134253994E+04
    0.617671559643540832E+03    0.859946207247963734E+01   -0.251958139688917626E+01    0.400678314270533235E+03    0.380908419307225904E-02   -0.510118220294961247E+04
    0.617323344437504375E+03    0.859728028535615962E+01   -0.256123808327644475E+01    0.404452588664843915E+03    0.275038030910879604E-02   -0.510117934235359280E+04
    0.618694576622965769E+03    0.860698902596794468E+01   -0.252465595834622292E+01    0.397164479439286538E+03    0.299472633700228596E-02   -0.510117728739848098E+04
    0.618548963995886425E+03    0.860288231767405698E+01   -0.250144242070625245E+01    0.398553907375268295E+03    0.120041084430931718E-02   -0.510115418945213969E+04
    0.615307941162486259E+03    0.859862598653535137E+01   -0.265629857540124625E+01    0.407312466685968786E+03    0.394438850093612684E-02   -0.510113188144210289E+04
    0.618459511366442939E+03    0.861142217404263555E+01   -0.252123913332806016E+01    0.394279422357837063E+03    0.412469299680512293E-02   -0.510113125187450623E+04
    0.615396378444404149E+03    0.859609896652900218E+01   -0.264978000093732335E+01    0.409186565193224112E+03    0.445583477524720767E-03   -0.510113065182563423E+04
    0.616629346650769889E+03    0.859617010875177456E+01   -0.257982341316781927E+01    0.406396856922079735E+03    0.747630253413610513E-03   -0.510112519385177347E+04
    0.617685680614005378E+03    0.861147168474822777E+01   -0.261070284196704172E+01    0.398466877116998376E+03    0.642586677431892638E-02   -0.510111527917554577E+04
    0.617953415259605663E+03    0.859974733734703456E+01   -0.250863772577442878E+01    0.399912260646136531E+03    0.465574930437531904E-02   -0.510109728454575452E+04
    0.619236423771941986E+03    0.860784392537952669E+01   -0.250533125867472117E+01    0.395965595287525446E+03    0.125951383833430917E-02   -0.510109666045208814E+04
    0.618887524676113458E+03    0.861050480916113159E+01   -0.252807001828005529E+01    0.394943743319881719E+03    0.511860463394275041E-02   -0.510108698839860699E+04
    0.616833336173754674E+03    0.860046270011529224E+01   -0.258824628824007963E+01    0.403837581418197487E+03    0.328124192727412864E-03   -0.510108301828444564E+04
    0.617948742468618889E+03    0.861094690842631927E+01   -0.260585984676623728E+01    0.399011863809293573E+03    0.478445185435067474E-02   -0.510106507921334287E+04
    0.617976352418471492E+03    0.860540347234089609E+01   -0.250770364918091815E+01    0.397570325119836070E+03    0.567259665456498145E-03   -0.510106158190798760E+04
    0.618231813476520301E+03    0.860182277860659816E+01   -0.249194916886338369E+01    0.398574926834281712E+03    0.196546188259305327E-02   -0.510104449567430947E+04
    0.617272940132149301E+03    0.859311734474839994E+01   -0.255266584496011406E+01    0.407305970339343673E+03    0.197573140397368306E-03   -0.510102585202358114E+04
    0.617542159195154454E+03    0.860474702905753652E+01   -0.253306154507810799E+01    0.398859966042040128E+03    0.108619976227447047E-02   -0.510102576546938235E+04
    0.617515246097832915E+03    0.860814019050866186E+01   -0.256451694340615433E+01    0.398618579968634265E+03    0.118465807445757802E-02   -0.510100959468428209E+04
    0.616694084705531054E+03    0.859896876756762651E+01   -0.260777957753700251E+01    0.405137441098459306E+03    0.397536336194535475E-02   -0.510097126948961250E+04
    0.617351243395829442E+03    0.860141674896456720E+01   -0.255991704333792836E+01    0.401443927645294423E+03    0.403672527606383901E-02   -0.510094439749330468E+04
    0.616774096854290747E+03    0.859542230446718847E+01   -0.258798416170336054E+01    0.406978039019690641E+03    0.202141345298669992E-02   -0.510093434682660063E+04
    0.617172223357816051E+03    0.860165420226309863E+01   -0.256656887041816262E+01    0.401820093145345425E+03    0.393337395564177100E-02   -0.510093362459141281E+04
    0.618070254888966815E+03    0.860651336800835054E+01   -0.255838243146934152E+01    0.398482849804208854E+03    0.613837864558502370E-02   -0.510093113078844908E+04
    0.618277971185303045E+03    0.860627928784399288E+01   -0.251043920939503939E+01    0.397012811923405593E+03    0.212640332026308972E-02   -0.510092854824638653E+04
    0.618131605593833115E+03    0.859431290493372657E+01   -0.251277326830859060E+01    0.404769344144866807E+03    0.513615211799280406E-03   -0.510092658910779301E+04
    0.618565058628810448E+03    0.860545210493220836E+01   -0.250063589186225999E+01    0.396415911347830502E+03    0.499382266034774369E-02   -0.510091868100093052E+04
    0.617184407763648778E+03    0.859634005194270578E+01   -0.255010655990306745E+01    0.404876715644674846E+03    0.133760468615054247E-02   -0.510091030229591070E+04
    0.616865799415509287E+03    0.860005910299942578E+01   -0.256125134442034463E+01    0.402218202431671784E+03    0.376135895320060375E-02   -0.510090732471716910E+04
    0.617939192187525464E+03    0.860152997846727096E+01   -0.254930858467914367E+01    0.401585968864195820E+03    0.962626232099486612E-03   -0.510090219355136469E+04
    0.615823303810298057E+03    0.859974620968508496E+01   -0.264995247698473424E+01    0.406323490016742483E+03    0.540044568717459438E-02   -0.510088614519578186E+04
    0.616969185867027932E+03    0.859317921241583349E+01   -0.254392302394829040E+01    0.406807771456887906E+03    0.148029050362664087E-03   -0.510087579515602738E+04
    0.616061878571142870E+03    0.860274538086854257E+01   -0.262699390465221105E+01    0.403881449387085354E+03    0.406449823442411352E-02   -0.510087355738608858E+04
    0.617901121266481255E+03    0.859524597804524859E+01   -0.251295774710212561E+01    0.404026035229491924E+03    0.461791394280943097E-03   -0.510086898347073020E+04
    0.617194440221854848E+03    0.860414437240476460E+01   -0.257059840439798615E+01    0.400753863844287366E+03    0.385908681785172413E-02   -0.510085166332413974E+04
    0.617618850680335299E+03    0.859432854148731096E+01   -0.251543671947359071E+01    0.404586125144756977E+03    0.150262429648682179E-02   -0.510085032572281852E+04
    0.615763846587023522E+03    0.859485887021635619E+01   -0.261869460832225798E+01    0.408783010115493425E+03    0.859035272411489705E-03   -0.510083303279776919E+04
    0.617207687651966012E+03    0.860318144529744266E+01   -0.259105678344174262E+01    0.402956997680369000E+03    0.309083983492287483E-03   -0.510082376324438246E+04
    0.617799035818723723E+03    0.860251276990141989E+01   -0.255229609374480315E+01    0.400546294023201995E+03    0.457958349522050688E-02   -0.510081392144718302E+04
    0.614310142366698642E+03    0.859991137017133767E+01   -0.271749399078051690E+01    0.409268323715192707E+03    0.225546376214700011E-02   -0.510081389939557448E+04
    0.617954416343114758E+03    0.860092911101244617E+01   -0.250849501685936893E+01    0.399984802858760133E+03    0.932753275467453893E-03   -0.510080154077149291E+04
    0.616337715855870783E+03    0.859357622719619485E+01   -0.257441339102415823E+01    0.407668973052247679E+03    0.101486900390697268E-02   -0.510078785761906238E+04
    0.618069583250816549E+03    0.859739597023744651E+01   -0.249842557210452343E+01    0.401675468513546946E+03    0.119427837614682138E-02   -0.510078186667293994E+04
    0.619043954277856983E+03    0.860566098220339271E+01   -0.250038635619607863E+01    0.396746691911625476E+03    0.215573007787997614E-02   -0.510077840873245077E+04
    0.617722179084402228E+03    0.860244394668952239E+01   -0.255732903666629197E+01    0.401096547055715007E+03    0.229969663726726278E-02   -0.510075855930333364E+04
    0.617709321900776217E+03    0.860383953363711917E+01   -0.253294753637126613E+01    0.399325408807216832E+03    0.244238236927430546E-02   -0.510074522372096999E+04
    0.617243466516694980E+03    0.859422215037891668E+01   -0.252534806693353087E+01    0.405158775139191050E+03    0.145731420958893749E-02   -0.510074038753012792E+04
    0.615398037260675324E+03    0.859632108348567314E+01   -0.266354361731538347E+01    0.409498184796288058E+03    0.244785566375145709E-02   -0.510073534949962141E+04
    0.615575591776825945E+03    0.859798591352106634E+01   -0.266583816878722946E+01    0.408491092599124954E+03    0.337461068685057089E-02   -0.510072792241428760E+04
    0.617150906844258202E+03    0.860144556969585317E+01   -0.257168080502269669E+01    0.401819901818839583E+03    0.545305712259661242E-02   -0.510072338596496229E+04
    0.615566885489330048E+03    0.859815185219316724E+01   -0.264993986327753106E+01    0.407677297252571805E+03    0.215542874256346257E-02   -0.510071639094889633E+04
    0.618452767322380737E+03    0.861121918643529938E+01   -0.256999077333802139E+01    0.396723853674198210E+03    0.504352508611373256E-02   -0.510069784593091117E+04
